company,region,prefecture_eng,prefecture,city,address,website,num_sake,abv_avg,abv_count,abv_std,acidity_avg,acidity_count,acidity_std,gravity_avg,gravity_count,gravity_std,lat,lon,eng_address,distance_from_coast_deg,elevation,dist_from_coast_km,abv_med,acidity_med,gravity_med,polish_rate_med,grade_med,company_eng
平和錦酒造株式会社,Chūbu,Gifu,岐阜県,加茂郡,〒509-0301岐阜県加茂郡川辺町下麻生2121,http://www.kinsen.pu.shopserve.jp/,23,16.69761904761905,21,2.015966033349532,,0,,2.638095238095238,21,1.578124263319017,35.51980229999999,137.0911449,"2121 Shimoasō, Kawabe, Kamo District, Gifu 509-0301, Japan",0.4770928124805992,148.0,48.32624226138827,17.6,,3.0,60.0,Daiginjō-shu,"Heiwa Nishiki Sake Brewery Co., Ltd."
平喜酒造株式会社,Chūgoku,Okayama,岡山県,浅口市,〒719-0243岡山県浅口市鴨方町鴨方1283,http://www.hirakishuzo.co.jp/,29,15.672413793103448,29,1.037475146595308,,0,,,0,,34.5378488,133.5900853,"1283 Kamogatachō Kamogata, Asakuchi, Okayama 719-0243, Japan",0.0533411607269301,14.0,5.433278933110591,15.5,,,60.0,Junmai Daiginjō-shu,"Heiki Sake Brewery Co., Ltd."
平孝酒造,Tōhoku,Miyagi,宮城県,石巻市,〒986-0871宮城県石巻市清水町1-5-3,https://miyagisake.jp/kuramoto/hirakou/,2,15.0,2,0.0,1.5,2,0.1414213562373096,4.0,2,1.4142135623730951,38.436783,141.2975048,"1-chōme-5-3 Shimizuchō, Ishinomaki, Miyagi 986-0871, Japan",0.029659449408799,4.0,2.9621041472816514,15.0,1.5,4.0,60.0,Junmai-shu,Hirakaka Sake Brewery
平野醸造合資会社,Chūbu,Gifu,岐阜県,郡上市,〒501-4607岐阜県郡上市大和町徳永164,http://www12.plala.or.jp/bojo/,6,17.083333333333332,6,1.544560347369654,1.4,6,0.0632455532033675,1.0,6,6.663332499583073,35.8043351,136.9047703,"164 Yamatochō Tokunaga, Gujo, Gifu 501-4607, Japan",0.7117029317622497,273.0,71.95808965925444,17.4,1.4,4.0,60.0,Daiginjō-shu,Hirano Brewery Joint Stock Company
幸姫酒造 株式会社,Kyūshū,Saga,佐賀県,鹿島市,〒849-1321佐賀県鹿島市古枝甲599番地,http://www.sachihime.co.jp/,7,16.8,5,2.04939015319192,,0,,-6.0,1,,33.0893873,130.109987,"甲５９９ Furueda, Kashima, Saga 849-1321, Japan",0.0253094689189853,16.0,2.596014813370866,16.0,,-6.0,,Junmai Daiginjō-shu,"Sachihime Sake Brewery Co., Ltd."
府中誉株式会社,Kantō,Ibaraki,茨城県,石岡市,〒315-0014茨城県石岡市国府5-9-32,http://www.huchuhomare.com/,12,,0,,,0,,,0,,36.1855976,140.2749643,"5-chōme-9-32 Kokufu, Ishioka, Ibaraki 315-0014, Japan",0.2970225701677452,25.0,29.995670237836578,,,,,Daiginjō-shu,"Fuchu Homare Co., Ltd."
廣田酒造店,Tōhoku,Iwate,岩手県,紫波郡,〒028-3447岩手県紫波郡紫波町宮手字泉屋敷2-4,http://hiroki.xm.shopserve.jp/,9,15.333333333333334,9,0.8660254037844385,,0,,2.7777777777777777,9,2.7284509239574835,39.5632215,141.1038884,"Izumiyashiki-2-4 Miyade, Shiwa, Shiwa District, Iwate 028-3447, Japan",0.7870910774808685,145.0,78.02422139125888,15.0,,3.0,45.0,Junmai Daiginjō-shu,Hirota Sake Brewery
弘前銘醸株式会社,Tōhoku,Aomori,青森県,弘前市,〒036-8186青森県弘前市大字富田3丁目7-1,https://ja-jp.facebook.com/hirosakimeijo/,5,15.0,5,0.0,1.44,5,0.2509980079602226,-1.6,5,5.128352561983234,40.5908823,140.4732367,"Japan, 〒036-8186 Aomori, Hirosaki, Tomita, 3-chōme−７−１",0.297024841542843,48.0,29.3076120522248,15.0,1.4,1.0,57.5,Daiginjō-shu,"Hirosaki Meijo Co., Ltd."
後藤酒造株式会社,Shikoku,Ehime,愛媛県,松山市,〒790-0924愛媛県松山市南久米町255-1,http://www.gotoshuzo.jp/,16,15.446666666666667,15,1.1987294861445517,,0,,,0,,33.8159623,132.8056706,"255-1 Minamikumemachi, Matsuyama, Ehime 790-0924, Japan",0.1071323162679154,45.0,10.94941403512096,15.3,,,40.0,Junmai Daiginjō-shu,"Goto Sake Brewery Co., Ltd."
御代桜醸造株式会社,Chūbu,Gifu,岐阜県,美濃加茂市,〒505-0042岐阜県美濃加茂市太田本町3-2-9,http://www.miyozakura.co.jp/,14,15.76923076923077,13,1.1657505560686463,1.6357142857142857,14,0.2619663597227201,1.2857142857142858,14,9.457830060354723,35.4382871,137.0142827,"3-chōme-2-9 Ōtahonmachi, Minokamo, Gifu 505-0042, Japan",0.37200911027048,66.0,37.704264712812936,16.0,1.55,3.0,70.0,Junmai Daiginjō-shu,"Miyozakura Brewing Co., Ltd."
志賀泉酒造株式会社,Chūbu,Nagano,長野県,中野市,〒383-0024長野県中野市東山3番1号,http://shigaizumi.jp/,6,15.833333333333334,6,1.3291601358251257,1.6333333333333335,6,0.3076794869123819,2.1666666666666665,6,2.9944392908634274,36.74488059999999,138.3793667,"3-1 Higashiyama, Nakano, Nagano 383-0024, Japan",0.457932662688161,389.0,46.10106607175938,15.0,1.65,2.5,54.0,Daiginjō-shu,"Shigaizumi Sake Brewery Co., Ltd."
惣誉酒造株式会社,Kantō,Tochigi,栃木県,芳賀郡,〒321-3424栃木県芳賀郡市貝町上根539,http://www.sohomare.co.jp/,18,15.470588235294118,17,0.7998161553463027,,0,,4.083333333333333,18,1.2631659571466125,36.5334861,140.0820814,"539 Kamine, Ichikai, Haga District, Tochigi 321-3424, Japan",0.5373427586215047,107.0,54.14604386132987,15.0,,4.0,55.0,Junmai Daiginjō-shu,"Soyo Sake Brewery Co., Ltd."
愛友酒造株式会社,Kantō,Ibaraki,茨城県,潮来市,〒311-2421茨城県潮来市辻205,http://www.aiyu-sake.jp/,21,14.8125,16,2.3935677693908453,1.2333333333333334,3,0.0577350269189625,1.1666666666666667,3,2.8431203515386634,35.94599729999999,140.5581275,"205 Tsuji, Itako, Ibaraki 311-2421, Japan",0.1106235216488777,5.0,11.188821701086772,15.0,1.2000000000000002,2.0,52.5,Junmai Daiginjō-shu,"Aiyu Sake Brewery Co., Ltd."
愛知酒造有限会社,Kansai,Shiga,滋賀県,愛知郡,〒529-1227滋賀県愛知郡愛荘町野々目207,http://www.tomitsuru.co.jp/,2,,0,,,0,,,0,,35.1712417,136.2260122,"207 Nonome, Aishō, Echi District, Shiga 529-1227, Japan",0.469717456376753,104.0,47.66217908307124,,,,,Daiginjō-shu,"Aichi Sake Brewing Co., Ltd."
成龍酒造株式会社,Shikoku,Ehime,愛媛県,西条市,〒799-1371愛媛県西条市周布1301-1,http://www.seiryosyuzo.com/,37,16.9,25,0.9574271077563382,2.0,1,,12.0,1,,33.9133112,133.0785516,"1301-1 Shuu, Saijo, Ehime 799-1371, Japan",0.0364915449207597,11.0,3.72831272072869,17.5,2.0,12.0,60.0,Junmai Daiginjō-shu,"Seiryu Sake Brewery Co., Ltd."
招德酒造株式会社,Kansai,Kyoto,京都府,京都市,〒612-8338京都府京都市伏見区舞台町16,https://www.shoutoku.co.jp/,21,14.725,20,1.3999530067300945,1.55,20,0.2139847510553276,0.5,20,4.501461750891242,34.9406659,135.7569482,"16 Butaichō, Fushimi Ward, Kyoto, 612-8338, Japan",0.4244276728050636,17.0,43.11904038119891,15.0,1.5,3.0,60.0,Junmai Daiginjō-shu,"Shoutoku Sake Brewery Co., Ltd."
新政酒造株式会社,Tōhoku,Akita,秋田県,秋田市,〒010-0921秋田県秋田市大町６丁目２番３５号,http://www.aramasa.jp/,12,16.508333333333333,12,1.0526661676932814,1.775,12,0.2988614759686865,-1.1666666666666667,12,9.0033663737852,39.7108575,140.1145919,"6-chōme-2-35 Ōmachi, Akita, 010-0921, Japan",0.0552744923424995,8.0,5.482665938986231,16.6,1.75,2.0,60.0,Junmai Ginjō-shu,"Shinsei Sake Brewery Co., Ltd."
新谷酒造株式会社,Chūgoku,Yamaguchi,山口県,山口市,〒747-0231山口県山口市徳地堀1673-1,https://www.wakamusume.com/,1,,0,,,0,,,0,,34.1886126,131.6571335,"1673-1 Tokujihori, Yamaguchi, 747-0231, Japan",0.1449128634649822,60.0,14.78333801228707,,,,38.0,Junmai Daiginjō-shu,"Shintani Sake Brewery Co., Ltd."
日の丸醸造株式会社,Tōhoku,Akita,秋田県,横手市,〒019-0700秋田県横手市増田町増田字七日町114-2,http://hinomaru-sake.com/,40,16.004054054054052,37,0.7016229577021941,1.4500000000000002,2,0.2121320343559643,5.25,2,2.4748737341529163,39.2020534,140.5463197,"Nanokamachi-114-2 Masudamachi Masuda, Yokote, Akita 019-0701, Japan",0.563367850561776,106.0,55.9791669457322,16.0,1.4500000000000002,5.25,55.0,Junmai Daiginjō-shu,"Hinomaru Brewery Co., Ltd."
日新酒類株式会社太閤酒造場,Shikoku,Tokushima,徳島県,阿波市,〒771-1345徳島県板野郡上板町上六條283番地,http://www.nissin-shurui.co.jp/,12,15.416666666666666,12,0.7929614610987593,1.24,5,0.1341640786499873,1.4,5,5.224940191045253,34.10997,134.4327833,"283 Kamirokujō, Kamiita, Itano District, Tokushima 771-1345, Japan",0.0986269996337222,8.0,10.066075535384842,15.0,1.3,3.0,55.0,Junmai Daiginjō-shu,"Nissin Sake Rui Co., Ltd. Taiko Sake Brewery"
日本泉酒造株式会社,Chūbu,Gifu,岐阜県,岐阜市,〒500-8429岐阜県岐阜市加納清水町三丁目八番二号,http://www.nihonizumi.co.jp/,17,16.6875,16,1.470544116985274,1.475,16,0.161245154965971,2.125,16,2.446085307860977,35.4086667,136.7581188,"3-chōme-8 Kanōshimizuchō, Gifu, 500-8429, Japan",0.3351482800497437,12.0,33.975510895004575,16.0,1.4,2.5,40.0,Junmai Daiginjō-shu,"Nippon Izumi Sake Brewery Co., Ltd."
日本海酒造株式会社,Chūgoku,Shimane,島根県,浜田市,〒699-3224島根県浜田市三隅町湊浦80,http://www.kan-nihonkai.com/,40,15.69,40,1.6457871626110665,1.5205128205128204,39,0.2637577508758719,2.923076923076923,39,3.6374124361651967,34.7880316,131.9425695,"80 Misumichō Minatoura, Hamada, Shimane 699-3224, Japan",0.0112056229005823,7.0,1.1400864635279575,15.3,1.5,4.0,60.0,Junmai Daiginjō-shu,"Nihonkai Sake Brewery Co., Ltd."
日本清酒株式会社,Hokkaidō,Hokkaido,北海道,札幌市,〒060-0053北海道札幌市中央区南三条東5-2,http://www.nipponseishu.co.jp/,32,15.78125,32,1.1425600852415143,1.2625,32,0.1211503997304124,3.21875,32,5.014394602123615,43.058828,141.3627464,"060-0053, Japan",0.1495004602263656,23.0,14.553721811702616,15.5,1.2,4.0,55.0,Junmai Daiginjō-shu,"Nippon Sake Co., Ltd."
日本盛株式会社,Kansai,Hyōgo,兵庫県,西宮市,〒662-0921兵庫県西宮市用海町4-57,http://www.nihonsakari.co.jp/index.shtml,45,15.011111111111113,45,1.593626827286257,1.393333333333333,45,0.2387467277262663,1.3111111111111111,45,5.58944712757167,34.7309376,135.3431813,"4-57 Yōgaichō, Nishinomiya, Hyogo 662-0921, Japan",0.0225095112211879,4.0,2.2907643448809547,15.0,1.4,2.0,50.0,Junmai Daiginjō-shu,"Nihonsei Co., Ltd."
旭松酒造株式会社,Kyūshū,Fukuoka,福岡県,八女市,〒834-1217福岡県八女郡黒木町大字黒木36,http://www.asahimatsusyuzou.co.jp/,12,,0,,,0,,,0,,33.2238423,130.6702118,"Kurogimachiima, Yame, Fukuoka 834-1221, Japan",0.2843199458688013,261.0,29.13193863757446,,,,60.0,Junmai Daiginjō-shu,"Asahimatsu Sake Brewery Co., Ltd."
旭菊酒造株式会社,Kyūshū,Fukuoka,福岡県,久留米市,〒830-0115福岡県久留米市三潴町壱町原403,https://asahikiku.jp/,16,15.333333333333334,12,0.6513389472789304,1.49375,16,0.1806239186818843,4.15625,16,0.8107352629969088,33.24969859999999,130.4468185,"403 Mizumamachi Itchōbaru, Kurume, Fukuoka 830-0115, Japan",0.1367349670752282,5.0,14.01185870415394,15.0,1.5,4.0,60.0,Junmai Daiginjō-shu,"Asahigiku Sake Brewery Co., Ltd."
旭酒造株式会社,Kansai,Mie,三重県,多気郡,〒515-0303三重県多気郡明和町山大淀1767,http://www.asahisyuzou.jp/,25,16.045454545454547,11,1.6949121725703875,1.3,10,0.0,1.2,10,2.097617696340304,34.5670321,136.6468877,"1767 Yamaōyodo, Meiwa, Taki District, Mie 515-0303, Japan",0.0103409866605732,2.0,1.0532513495134637,15.5,1.3,1.0,50.0,Junmai Daiginjō-shu,"Asahi Sake Brewery Co., Ltd."
旭鳳酒造株式会社,Chūgoku,Hiroshima,広島県,広島市,〒731-0221広島県広島市安佐北区可部3-8-16,http://www.kyokuhou.co.jp/,19,16.6875,16,0.8341662504161469,1.9,1,,4.357142857142857,14,0.9287827316640652,34.5210768,132.5136978,"3-chōme-8-16 Kabe, Asakita Ward, Hiroshima, 731-0221, Japan",0.1594764318394867,37.0,16.242474185387188,16.5,1.9,5.0,60.0,Daiginjō-shu,"Asahiho Sake Brewery Co., Ltd."
明利酒類株式会社,Kantō,Ibaraki,茨城県,水戸市,〒310-0836茨城県水戸市元吉田町338,http://www.meirishurui.com/,8,16.0,3,0.0,,0,,,0,,36.3581001,140.4755371,"３３８-合 Motoyoshidachō, Mito, Ibaraki 310-0836, Japan",0.1156074319640331,29.0,11.66856123331,16.0,,,35.0,Daiginjō-shu,"Meiri Liquor Co., Ltd."
明石酒類醸造株式会社,Kansai,Hyōgo,兵庫県,明石市,〒673-0871兵庫県明石市大蔵八幡町1-3,https://www.akashi-tai.com/,17,15.6875,16,3.1563428204173265,,0,,,0,,34.6447478,135.012132,"1-3 Ōkurahachimanchō, Akashi, Hyogo 673-0871, Japan",0.0027332737769635,2.0,0.2782881409823465,16.5,,,62.5,Junmai Daiginjō-shu,"Akashi Liquor Brewing Co., Ltd."
曙酒造合資会社,Tōhoku,Fukushima,福島県,河沼郡,〒969-6537福島県河沼郡会津坂下町戌亥乙2,http://akebono-syuzou.com/,24,15.833333333333334,18,0.6642111641550719,,0,,,0,,37.5613018,139.8280181,"969-6537, Japan",0.7061676852999076,178.0,70.76043127481407,16.0,,,52.5,Junmai Daiginjō-shu,Akebono Sake Brewery Limited Partnership Company
會津アクティベートアソシエーション株式会社,Tōhoku,Fukushima,福島県,会津若松市,〒965-0878福島県会津若松市中町1-20番地,https://aizuaa.thebase.in/,7,,0,,,0,,,0,,37.4962946,139.9275595,"1 Nakamachi, Aizuwakamatsu, Fukushima 965-0878, Japan",0.8205308906853586,227.0,82.23042081340046,,,,,Junmai Ginjō-shu,"Aizu Activate Association Co., Ltd."
月山酒造株式会社,Tōhoku,Yamagata,山形県,寒河江市,〒990-0521山形県寒河江市谷沢769-1,http://www.gassan-sake.co.jp/,15,10.0,1,,,0,,,0,,38.404532,140.2347464,"769-1 Yasawa, Sagae, Yamagata 990-0521, Japan",0.6145686527169548,124.0,61.32059391768425,10.0,,,45.0,Junmai Daiginjō-shu,"Gassan Sake Brewery Co., Ltd"
月桂冠株式会社,Kansai,Kyoto,京都府,京都市,〒612-8660京都府京都市伏見区南浜町247番地,https://www.gekkeikan.co.jp/,45,14.933333333333334,45,1.557970708092013,,0,,,0,,34.9291409,135.7616216,"247 Minamihamachō, Fushimi Ward, Kyoto, 612-8043, Japan",0.4216386344089838,16.0,42.83832836725316,15.0,,,50.0,Junmai Daiginjō-shu,"Gekkeikan Co., Ltd."
有賀醸造合資会社,Tōhoku,Fukushima,福島県,白河市,〒961-0303福島県白河市東釜子字本町96,http://arinokawa.net/,15,9.0,1,,,0,,,0,,37.0998291,140.3489294,"Motomachi-96 Higashikamako, Shirakawa, Fukushima 961-0303, Japan",0.50315324716183,305.0,50.55717964380753,9.0,,,,Junmai Daiginjō-shu,Ariga Brewing Joint Stock Company
有限会社 馬場酒造場,Kyūshū,Saga,佐賀県,鹿島市,〒849-1315佐賀県鹿島市大字三河内乙1365,http://www.nogomi.co.jp/,11,15.681818181818182,11,0.5600324665913241,1.4272727272727272,11,0.1272077756342677,3.4545454545454546,11,2.018099916438052,33.0477497,130.0581836,"Mikawachi, Kashima, Saga 849-1315, Japan",0.091547432543906,379.0,9.390903862248608,16.0,1.5,2.0,50.0,Junmai Daiginjō-shu,Baba Sake Brewery Ltd.
有限会社ニ世古酒造,Hokkaidō,Hokkaido,北海道,虻田郡,〒044-0083北海道虻田郡倶知安町字旭47番地,http://www.nisekoshuzo.com/,28,16.160714285714285,28,1.4785727065914778,,0,,,0,,42.9055282,140.7411476,"47 Asahi, Kutchan, Abuta District, Hokkaido 044-0083, Japan",0.2379639925048745,190.0,23.181601131397468,15.5,,,60.0,Daiginjō-shu,Niseko Sake Brewery Ltd.
有限会社中野酒造,Kyūshū,Ōita,大分県,杵築市,〒873-0002大分県杵築市大字南杵築2487番地の1,http://chiebijin.com/,16,15.59375,16,1.0834935778920585,1.823076923076923,13,0.1640825308284734,-1.1666666666666667,12,6.264377402617457,33.4217715,131.6019106,"2487-1 Minamikitsuki, Kitsuki, Oita 873-0002, Japan",0.0380103771353188,29.0,3.8925754998719193,16.0,1.8,0.5,60.0,Junmai Daiginjō-shu,Nakano Sake Brewery Ltd.
有限会社仁井田本家,Tōhoku,Fukushima,福島県,郡山市,〒963-1151福島県郡山市田村町金沢高屋敷139,http://www.kinpou.co.jp/,11,15.454545454545457,11,1.4045380994217531,,0,,,0,,37.3429688,140.4393961,"Takayashiki-139 Tamuramachi Kanezawa, Koriyama, Fukushima 963-1151, Japan",0.5794468453806072,287.0,58.14201248410875,16.0,,,70.0,Junmai Daiginjō-shu,Niidahonke Ltd.
有限会社仙頭酒造場,Shikoku,Kōchi,高知県,安芸郡,〒781-5701高知県安芸郡芸西村和食甲1551,https://www.tosashiragiku.com/,19,15.0,19,0.3333333333333332,,0,,,0,,33.5203132,133.8096704,"1551 Wajikikō, Geisei, Aki District, Kochi 781-5701, Japan",0.0102886389091404,10.0,1.05319861555426,15.0,,,55.0,Junmai Daiginjō-shu,"Sendou Sake Brewery Co., Ltd."
有限会社北庄司酒造店,Kansai,Osaka,大阪府,泉佐野市,〒598-0021大阪府泉佐野市日根野3173,http://www.kitashouji.jp/,22,16.61818181818182,22,1.446715940669423,1.2952380952380953,21,0.1883512423006295,2.419047619047619,21,2.556876815104523,34.3806881,135.328683,"3173 Hineno, Izumisano, Osaka 598-0021, Japan",0.0429287510626597,38.0,4.376092773383942,16.65,1.3,3.0,62.5,Junmai Daiginjō-shu,"Kitashoji Sake Brewery Co., Ltd."
有限会社原田酒造場,Chūbu,Gifu,岐阜県,高山市,〒506-0846岐阜県高山市上三之町10番地,http://www.sansya.co.jp/,25,17.166666666666668,24,1.3077250963165892,1.5130434782608695,23,0.0694415897524804,3.208333333333333,24,3.8895530833767777,36.1407168,137.2595208,"10 Kamisannomachi, Takayama, Gifu 506-0846, Japan",0.6175343469608162,578.0,62.34177530237108,17.5,1.5,3.0,60.0,Junmai Daiginjō-shu,"Harada Brewery Co., Ltd."
有限会社吉武酒造場,Kyūshū,Saga,佐賀県,佐賀市,〒840-2212佐賀県佐賀市川副町大字犬井道735,,2,,0,,,0,,,0,,33.1871266,130.3185535,"735 Kawasoemachi Ōaza Inuidō, Saga, 840-2212, Japan",0.0388046564090288,2.0,3.978311961568949,,,,,Futsū-shu,Yoshitake Sake Brewery Ltd.
有限会社堀江酒場,Chūgoku,Yamaguchi,山口県,岩国市,〒740-0724山口県岩国市錦町広瀬6746-1,http://horiesakaba.com/,4,16.5,4,0.0,,0,,,0,,34.2643275,131.9593157,"6746-1 Nishikimachihirose, Iwakuni, Yamaguchi 740-0724, Japan",0.2644081940887116,91.0,26.958326492525604,16.5,,,42.5,Junmai Daiginjō-shu,"Horie Bar Co., Ltd."
有限会社大坪酒造店,Chūbu,Gifu,岐阜県,飛騨市,〒506-1162岐阜県飛騨市神岡町朝浦557番地,http://www.hida-ootsubo.com/,14,16.357142857142858,14,1.5495479666983203,1.6285714285714286,14,0.2301456777066059,-1.6428571428571428,14,6.356185876852478,36.3302089,137.2993848,"557 Kamiokachō Asora, Hida, Gifu 506-1162, Japan",0.4268004516106707,411.0,43.0601241941259,16.5,1.6,0.0,,Daiginjō-shu,"Otsubo Sake Brewery Co., Ltd."
有限会社大岩酒造本店,Chūgoku,Tottori,鳥取県,日野郡,〒689-4401鳥取県日野郡江府町江尾1872,http://syuhou-iwaizumi.jp/,9,16.455555555555556,9,1.62104218877171,1.6444444444444446,9,0.0527046276694729,3.333333333333333,9,1.8027756377319943,35.2839851,133.4866073,"1872 Ebi, Kofu, Hino District, Tottori 689-4401, Japan",0.1859145473302324,151.0,18.86359702014458,15.5,1.6,3.0,55.0,Daiginjō-shu,Oiwa Sake Brewery Main Store Ltd.
有限会社大橋酒造,Chūbu,Gifu,岐阜県,中津川市,〒509-8301岐阜県中津川市蛭川1119番地1-1-2,https://k-tsuru.com/,14,16.0,10,0.7071067811865478,1.6,6,0.0894427190999915,2.625,8,2.326094212561969,35.5299556,137.3766468,"1119-1-1-2 Hirukawa, Nakatsugawa, Gifu 509-8301, Japan",0.6597491066642918,388.0,66.80307497712575,15.5,1.6,2.0,,Daiginjō-shu,Ohashi Sake Brewery Ltd.
有限会社太田酒造場,Chūgoku,Tottori,鳥取県,八頭郡,〒680-0701鳥取県八頭郡若桜町若桜1223-2,http://www.ben-ten.sakura.ne.jp/,13,,0,,,0,,9.384615384615383,13,4.4448183603394025,35.3454948,134.3954695,"1223-2 Wakasa, Yazu District, Tottori 680-0701, Japan",0.2469282780765208,210.0,25.04397498938899,,,10.0,75.0,Junmai Daiginjō-shu,"Ota Sake Brewery Co., Ltd."
有限会社奥田酒造店,Tōhoku,Akita,秋田県,大仙市,〒019-2411秋田県大仙市協和境字境113番地,http://www.chiyomidori.com/,13,16.23076923076923,13,1.4522308215205868,1.4416666666666669,12,0.1164500152881315,3.25,12,1.4847711791873706,39.6127276,140.3223209,"Sakai-113 Kyōwasakai, Daisen, Akita 019-2411, Japan",0.2673203907301818,50.0,26.51875184439054,15.5,1.4,3.5,50.0,Daiginjō-shu,"Okuda Sake Brewery Co., Ltd."
有限会社山根酒造場,Chūgoku,Tottori,鳥取県,鳥取市,〒689-0518鳥取県鳥取市青谷町大坪249,http://hiokizakura.jp/,13,,0,,2.0538461538461537,13,0.3991979137708191,10.961538461538462,13,2.706639509779135,35.49279750000001,134.009678,"249 Aoyachō Ōtsubo, Tottori, 689-0518, Japan",0.0360414587162677,15.0,3.654082253959905,,2.1,10.5,60.0,Junmai Daiginjō-shu,"Yamane Sake Brewery Co., Ltd."
有限会社岡崎酒造場,Chūgoku,Yamaguchi,山口県,萩市,〒758-0141山口県萩市川上464-1,https://www.chomonkyo.com/,19,16.366666666666667,15,1.3020130933435712,1.5,2,0.2828427124746189,1.5333333333333334,15,3.2703574873762804,34.3628167,131.4412119,"464-1 Kawakami, Hagi, Yamaguchi 758-0141, Japan",0.0668124148279069,17.0,6.811068403857909,16.5,1.5,2.0,60.0,Junmai Daiginjō-shu,Okazaki Sake Brewery Ltd.
有限会社平瀬酒造店,Chūbu,Gifu,岐阜県,高山市,〒506-0844岐阜県高山市上一之町82番地,http://www.kusudama.co.jp/,30,15.983333333333333,30,1.2140224770211807,1.4866666666666668,30,0.2315365962484091,3.5,30,2.991366888576018,36.141727,137.261658,"82 Kamiichinomachi, Takayama, Gifu 506-0844, Japan",0.6163941510994633,581.0,62.22647912434431,15.5,1.45,3.5,60.0,Junmai Daiginjō-shu,"Hirase Sake Brewery Co., Ltd."
有限会社斎藤酒造場,Shikoku,Tokushima,徳島県,徳島市,〒770-0027徳島県徳島市佐古七番町7番1号,https://www.gotensakura.com/,22,15.5,22,1.9395630337539336,,0,,,0,,34.0783457,134.5239784,"7-1 Sako 7banchō, Tokushima, 770-0027, Japan",0.0780636447271695,6.0,7.968827769658951,15.0,,,60.0,Junmai Daiginjō-shu,Saito Sake Brewery Ltd.
